courses,average_rating,name,slug,num_courses,num_reviews,sentiment
"['INST327', 'INST126', 'EXST030', 'INST123', 'INST733', 'INST490', 'INST208M', 'INST228', 'INST123', 'INST326', 'INST327', 'INST228', 'INST408M', 'INST123', 'INST227', 'INST228', 'INST327', 'INST408M', 'INST408W', 'INST728W', 'INST408M', 'INST327', 'INST227', 'INST228', 'INST327', 'INST733', 'INST327', 'INST227', 'INST228', 'INFM603', 'INST327', 'INST408M', 'INST228', 'INST327', 'INST388E', 'INST410', 'INST733', 'INST204S', 'INST228', 'INST327', 'INST388E', 'INST408B', 'INST410']",4.4444,Pamela Duffy,duffy_pamela,43,18,0.4190761148929596
"['KNES100O', 'KNES131V', 'KNES157O', 'KNES289R', 'KNES497', 'KNES485', 'KNES389D', 'KNES225', 'KNES346', 'KNES287', 'KNES612', 'KNES225', 'KNES497', 'KNES225', 'KNES287', 'KNES225', 'KNES346', 'KNES485', 'KNES497', 'KNES225', 'KNES287', 'KNES346', 'KNES225', 'KNES287', 'KNES346', 'KNES497', 'KNES287', 'KNES346', 'KNES497', 'KNES225', 'KNES346', 'KNES485', 'KNES186', 'KNES225', 'KNES287', 'KNES225', 'KNES346', 'KNES485', 'KNES498M', 'KNES287']",4.6923,Ronald Mower,mower,40,13,0.5597521708561823
"['INST201', 'INST311', 'LBSC631', 'INST362', 'INST208M', 'LBSC724', 'INST878E', 'INST311', 'LBSC631', 'INST441', 'INST301', 'INST311', 'LBSC631', 'LBSC724', 'INST600', 'INST311', 'INST228', 'INST311', 'INST441', 'LBSC631', 'INST311', 'INST600', 'INST228', 'INST311', 'INST600', 'INST650', 'INST878E', 'LBSC631', 'LBSC724', 'INST311', 'INST441', 'INST600', 'LBSC631', 'INST311', 'INST600', 'LBSC631', 'LBSC724']",4.8621,Ryan O'Grady,o'grady,37,29,0.8571147672061262
"['ENGL101', 'ENGL222', 'AASP298L', 'ENGL234', 'AMST298Q', 'ENGL235', 'CMLT275', 'WMST275', 'HHUM328', 'HHUM106', 'HHUM206', 'HHUM329', 'HHUM328', 'HHUM329', 'HHUM328', 'HHUM106', 'HHUM206', 'HHUM328', 'HHUM329', 'HHUM328', 'HHUM106', 'HHUM206', 'HHUM328', 'HHUM329', 'HHUM328']",3.04,Sarah Humud,humud,25,25,-0.21188727617263795
"['MATH115', 'MATH213', 'MATH312', 'MATH115', 'MATH141H', 'MATH213', 'MATH141H', 'MATH310', 'MATH115', 'MATH141H']",4.9153,Sean Gruber,gruber_sean,10,59,0.9232984761060294
"['CMSC422', 'CMSC421', 'CMSC801', 'CMSC800', 'CMSC421']",2.5385,William Regli,regli,5,13,-0.8313535176790677
"['INFM718X', 'LBSC708X', 'INST646', 'INST756', 'INST366', 'INST607', 'INST604', 'INST604', 'INST153', 'INST607', 'INST646', 'INST726', 'INST153', 'INST607', 'INST726', 'INST153', 'INST607']",4.85,Jason Baron,baron_jason,17,20,0.8169991493225097
"['EDCP682', 'PSYC234', 'PSYC234', 'PSYC234', 'PSYC234', 'PSYC234', 'PSYC234', 'PSYC234', 'PSYC234']",4.6842,Carole Sebenick,sebenick,9,19,0.6996071401395296
"['GEOG798', 'GEOG201', 'GEOG211', 'GEOG201', 'GEOG211', 'GEOG201', 'GEOG211']",4.0,Chris Justice,justice,7,20,0.18648212254047394
"['BSCI414', 'BSCI170', 'BSCI330', 'BSCI330H', 'BSCI451', 'BSCI330', 'BSCI330', 'BSCI451', 'BSCI451', 'BSCI330', 'BSCI330H', 'BSCI451', 'BSCI329']",3.5,Cornelia Van der Weele,weele,13,10,-0.028307467699050903
"['PSYC433', 'PSYC489M', 'HNUH100', 'HNUH300', 'HNUH100', 'HNUH248U', 'HNUH300', 'HNUH248U', 'HNUH300', 'HNUH248U', 'HNUH300', 'HNUH248U', 'HNUH269P', 'HNUH278I']",4.7895,Marisa Franco,franco_marisa,14,19,0.5739908281125521
"['MATH113', 'MATH461', 'MATH121', 'MATH013', 'MATH213', 'MATH015', 'MATH141', 'MATH015']",3.7333,Jermain McDermott,mcdermott_jermain,8,15,0.3095957318941752
"['BUMO720', 'BUSO706', 'BUSI758N', 'BUSI602', 'BMGT364', 'BMGT758O', 'BUSM758O', 'BMGT289J', 'BMGT364', 'BMGT600', 'BUSI712', 'BUSM600', 'BUSO706', 'BMGT364', 'BMGT758O', 'BUSO706', 'BMGT758K', 'BUSI718C', 'BUSI758N', 'BUSM758O', 'BMGT600', 'BUSM600', 'BMGT363', 'BMGT461', 'BMGT461N', 'BUSO600', 'BMGT461', 'BMGT461N', 'BMGT758O', 'BUSM758O', 'BUSO706', 'BUSO712', 'BMGT363', 'BMGT461', 'BMGT461N', 'BUSO600', 'BMGT600']",2.0667,Sheetal Singh,singh_sheetal,37,15,-0.6024513363838195
"['BSCI223', 'BSCI412', 'BSCI223', 'BSCI223', 'BSCI223', 'BSCI412', 'BSCI223', 'BSCI223', 'BSCI223', 'GEMS296', 'BSCI223', 'BSCI412', 'GEMS297', 'BSCI223', 'GEMS396']",3.2759,Erin Tran,tran_erin,15,29,-0.17195018406572013
"['CPSA101', 'CPSA201', 'CPSA240', 'CPSA250', 'CPSA260', 'CPSA100', 'CPSA200', 'CPSA149', 'CPSP239A', 'CPSA100', 'CPSA200', 'CPSP239A', 'CPSA101', 'CPSA149', 'CPSA201', 'CPSA240', 'CPSA250', 'CPSA260', 'CPSP318', 'CPSA100', 'CPSA200', 'CPSP239A', 'CPSA101', 'CPSA149', 'CPSA201', 'CPSA240', 'CPSA250', 'CPSA260', 'CPSA100', 'CPSA200', 'CPSP239A']",2.3636,Heather-Erin Bremenstuhl,bremenstuhl,31,11,-0.7753816843032837
"['PLCY388P', 'PLCY100', 'PLCY698I', 'PLCY100', 'PLCY401']",3.0,M Apolonia Calderon,calderon_m_aplonia,5,10,-0.6025509536266327
"['ENTM720', 'ENTM747', 'BSCI160', 'BSCI103', 'BSCI160', 'BSCI135', 'BSCI155', 'BSCI160', 'ENTM720', 'CLFS609J', 'BSCI160', 'BSCI160', 'BSCI103', 'BSCI103', 'BSCI103M', 'BSCI160', 'BSCI160', 'ENTM720', 'ENTM720', 'BSCI160']",4.2222,Magdalene Ngeve,ngeve,20,441,0.6214362770792038
"['CPSS240', 'ENEE200', 'ENES240', 'ENEE200', 'ENEE200', 'PLCY240', 'ENEE200', 'ENES240', 'PLCY240', 'ENEE200', 'ENES240', 'PLCY240', 'ENEE200', 'ENES240', 'PLCY240', 'ENES289', 'ENEE200', 'ENES240', 'ENES440', 'PLCY240', 'ENES200', 'ENES240', 'PLCY240', 'ENES440']",4.0526,Timothy Reedy,reedy,24,19,-0.13665260452973216
"['CHEM132', 'CHEM132C', 'CHEM132S', 'BCHM463', 'BCHM461', 'BCHM463', 'CHEM132', 'CHEM132C', 'CHEM132S', 'BCHM461', 'CHEM131', 'CHEM136', 'CHEM132V', 'CHEM136V', 'CHEM131', 'CHEM131S', 'CHEM132', 'CHEM131', 'CHEM131S', 'CHEM132', 'CHEM132C', 'CHEM132S', 'CHEM131', 'CHEM132', 'BCHM463', 'CHEM132C', 'BCHM463', 'CHEM132', 'CHEM132S', 'BCHM463', 'CHEM132', 'BCHM463', 'CHEM132', 'CHEM132C', 'CHEM132S']",2.2778,Christiana Guest,guest_christiana,35,108,-0.4986660734370903
"['FIRE177', 'FIRE277', 'FIRE120', 'FIRE198', 'FIRE298', 'FIRE398', 'FIRE398', 'AOSC200', 'AOSC493', 'FIRE120', 'FIRE298', 'FIRE398', 'GERM103', 'FIRE198', 'FIRE398', 'FIRE199', 'AOSC494', 'AOSC200', 'AOSC493', 'AOSC431', 'AOSC200', 'AOSC494', 'AOSC200', 'AOSC493']",2.5778,Alexandra Jones,jones_alexandra,24,45,-0.326061385207706
"['PLCY101', 'PLCY388W', 'PLCY101', 'BSGC102', 'PLCY101', 'PLCY101', 'PLCY201', 'PLCY388R', 'PLCY201']",4.3,Gregory Ramsay,ramsay_gregory,9,10,0.1262059450149536
"['BSCI201', 'BSCI202', 'BSCI201', 'BSCI202', 'BSCI201', 'BSCI202', 'BSCI201', 'BSCI202', 'BSCI201']",3.95,Nelson Bennett,bennett_nelson,9,20,0.3780796468257904
"['INAG110', 'EXST030', 'HLTH672', 'HLTH710', 'INAG253', 'INAG110', 'INAG110', 'INAG110', 'INAG110', 'INAG110', 'INAG110', 'INAG110']",4.6286,Chelsea Mays-Williams,mays-williams,12,35,0.8126566461154393
"['INST346', 'INST154', 'INST346', 'INST228', 'INST362', 'INST639J', 'INST346', 'INST362', 'INST154', 'INST346', 'INST362', 'INST639J', 'INST208Z', 'INST154', 'INST346', 'INST154', 'INST346', 'ENES200', 'INST346', 'INST208Z', 'INST347', 'INST388F', 'INST608A']",3.9,Dennis Frezzo,frezzo,23,30,0.4622693836688995
"['FIRE151', 'FIRE120', 'FIRE251', 'FIRE198', 'FIRE298', 'FIRE398', 'FIRE398', 'FIRE120', 'FIRE298', 'FIRE398', 'FIRE198', 'FIRE398', 'FIRE199', 'FIRE199', 'FIRE298', 'FIRE398']",4.8462,Thanicha Ruangmas,ruangmas,16,13,0.6820919513702393
"['GEOG201', 'GEOG211', 'GEOG471', 'GEOG471', 'GEOG688T', 'GEOG201', 'GEOG211', 'GEOG442', 'GEOG642']",3.7,Laura Duncanson,duncanson,9,10,0.009927767515182494
"['BMGT110F', 'BMGT461', 'BUSO714', 'BUSO750', 'BMGT461M', 'BMGT477', 'BUSO713', 'BMGT110F', 'BMGT110', 'BMGT758J', 'BUSI718B', 'BUSO750', 'BMGT299C', 'BUSO701', 'BMGT488B', 'BUSO750', 'BMGT110F', 'EMBA798G', 'BMGT110F', 'EMBA798G']",4.5439,Jeffrey Mund,mund,20,57,0.5798860328239307
"['BSCI355', 'BIOL708J', 'NACS728I', 'NACS898', 'BSCI353', 'NEUR306', 'NEUR479', 'BSCI353', 'NEUR306', 'BIOL708J', 'BSCI355', 'NACS728I', 'BSCI353', 'NEUR306']",2.0455,Melissa Caras,caras,14,22,-0.8230864297259938
"['KNES320', 'SPHL399', 'SPHL399', 'KNES320', 'KNES320', 'SPHL399', 'KNES320', 'KNES320', 'KNES320']",1.6957,Jeffrey Beans,beans,9,23,-0.8163198673206827
"['MATH140', 'MATH406', 'MATH141', 'MATH808F']",1.8182,Jingren Chi,chi_jingren,4,11,-0.8120933987877585
"['AMSC460', 'CMSC460', 'MATH410', 'MATH120', 'MATH401', 'MATH141', 'MATH462', 'MATH240', 'MATH416', 'MATH241', 'MATH246', 'AMSC460', 'MATH410', 'AMSC460', 'CMSC460', 'MATH140', 'MATH140H', 'MATH410', 'MATH241', 'MATH410', 'AMSC460', 'CMSC460', 'AMSC460', 'CMSC460', 'AMSC460', 'CMSC460', 'AMSC460', 'CMSC460', 'MATH240', 'MATH462', 'AMSC460', 'CMSC460', 'BIOI601', 'DATA601', 'MSML601']",4.375,Stefan Doboszczak,doboszczak,35,72,0.443378272983763
"['ANTH210', 'ANTH265', 'ANTH263', 'ANTH323', 'ANTH310', 'ANTH665', 'ANTH265', 'ANTH265', 'ANTH323', 'ANTH260', 'ANTH265', 'ANTH265', 'ANTH265', 'ANTH323', 'ANTH263', 'ANTH265', 'ANTH323', 'ANTH265', 'ANTH323', 'ANTH260', 'ANTH265', 'ANTH265', 'ANTH323']",2.3,Laura Gilchrest,gilchrest,23,20,-0.40416972041130067
"['ARTH361', 'ARTH488W', 'ARTH255', 'ARTH758L', 'ARTH360', 'ARTH488Q', 'ARTH261', 'ARTH789C', 'ARTH488D', 'ARHU158B', 'ARTH261', 'ARTH488T', 'ARTH361', 'ARTH488R', 'ARTH261', 'ARTH428C', 'ARTH698', 'ARTH758B', 'ARTH261']",3.8571,Tess Korobkin,korobkin,19,14,0.22017197523798263
"['BMGT302', 'BMGT402', 'BUDT758F', 'BMGT404', 'BUDT758X', 'BMGT302F', 'BMSO601', 'BMGT299B', 'BMGT301', 'BUDT704', 'BMGT302', 'BMGT299B', 'BMGT302', 'BMGT402', 'BMSO601', 'BUDT704', 'BMGT302', 'BMGT407', 'BMSO601', 'BMGT302', 'BMGT402', 'BUDT704', 'BMSO601', 'BMSO758P', 'BDBA808P', 'BUDT738', 'BMGT302', 'BMGT404', 'BMGT407', 'BMSO601', 'BUDT738', 'BMGT302', 'BMGT302F', 'BMGT402', 'BMSO601', 'BMSO758P', 'BUDT704', 'BDBA808P', 'BUDT738']",3.8537,John Bono,bono,39,41,0.3109827288767187
"['BSCI171', 'BSCI171S', 'BSCI170', 'CPSP218L', 'BSCI171', 'BSCI170', 'BSCI171', 'BSCI171', 'BSCI171S', 'BSCI171', 'BSCI171', 'BSCI170', 'BSCI171', 'BSCI171', 'BSCI171S', 'BSCI170', 'BSCI171']",3.1519,Swarna Mohan,mohan_swarna,17,79,-0.17142189228082005
"['CHEM690', 'CHEM271', 'CHEM271', 'CHEM889E', 'CHEM889F', 'CHPH709A', 'CHEM889E', 'CHEM889F', 'CHEM889G', 'CHPH709A', 'CHEM482', 'CHEM889E', 'CHEM889F', 'CHPH709A', 'CHEM889E', 'CHEM889F', 'CHPH709A', 'CHEM482', 'CHEM889E', 'CHEM889F', 'CHPH709A']",1.7333,Leah Dodson,dodson_leah,21,60,-0.7121631314357122
"['CMSC714', 'CMSC498X', 'CMSC818X', 'CMSC416', 'AMSC663', 'CMSC416', 'CMSC663', 'CMSC818X', 'AMSC664', 'CMSC664', 'CMSC416', 'CMSC416', 'CMSC616', 'CMSC416', 'CMSC616']",3.0769,Abhinav Bhatele,bhatele,15,13,-0.08192237523885873
"['CMSC858D', 'CMSC423', 'CMSC423', 'CMSC701', 'CMSC423', 'BIOI607', 'CMSC701', 'CMSC423']",3.8182,Robert Patro,patro,8,22,0.2517849396575581
"['ENES100', 'ENES100A', 'EDSP652', 'ENES100', 'ENES100A', 'ENES221', 'ENES100', 'ENES100A', 'ENES197', 'ENES197', 'BMGT438A', 'ENES100', 'ENES100A', 'ENES489A', 'ENES197', 'ENES100', 'ENES100', 'ENES100A']",3.7692,Brian Danielak,danielak,18,26,6.158535297100361e-05
"['ENES113', 'ENES100', 'ENES100A', 'ENES100', 'ENES100A', 'ENES100', 'ENES100A', 'ENES232', 'BMGT190H', 'ENES100', 'ENES190H', 'BMGT190H', 'ENES100', 'ENES100A', 'ENES190H', 'ENES232', 'BMGT190H', 'ENES190H', 'ENES100']",4.9375,Joshua Cocker,cocker,19,16,0.7525965087115765
"['ENME272', 'ENME272', 'ENME272', 'ENME272', 'ENME272']",4.6154,Ryan Smith,smith_ryan,5,13,0.8389981434895442
"['ENME605', 'ENME392', 'ENME489A', 'ENME809B', 'ENME808A', 'ENME351', 'ENME489N', 'ENME361', 'ENME605', 'ENME489A', 'ENME808R', 'ENME361', 'ENME488B', 'ENME489N', 'ENME808A', 'ENME808B', 'ENME361']",4.1364,Hosam Fathy,fathy,17,22,0.36410482092337176
"['HESP120', 'HESP300', 'HESP120', 'HESP120', 'HESP120', 'HESP120', 'HESP120', 'HESP120']",4.1818,Dominique Mwepu,mwepu,8,11,0.4500711506063288
"['PHYS161', 'PHYS102', 'PHYS121', 'PHYS261', 'PHYS271', 'PHYS270', 'PHYS260', 'PHYS476', 'PHYS131', 'PHYS141', 'PHYS132', 'PHYS261', 'PHYS271', 'PHYS420', 'PHYS102', 'PHYS131', 'PHYS261', 'PHYS271', 'PHYS132', 'PHYS261', 'PHYS271', 'PHYS420', 'PHYS121', 'PHYS141', 'PHYS161', 'PHYS121', 'PHYS141', 'PHYS161', 'PHYS102', 'PHYS131', 'PHYS132', 'PHYS132', 'PHYS261', 'PHYS271', 'PHYS102', 'PHYS132']",3.1111,Matt Severson,severson_matt,36,45,-0.44799106253518
"['INST201', 'INST447', 'INST466', 'INST208M', 'INST311']",1.2308,Sydney Triola,triola,5,13,-0.8474743870588449
"['LATN351', 'LATN488R', 'LATN688R', 'CLAS170', 'RELS170', 'LATN472', 'LATN672', 'CLAS340', 'LATN415', 'LATN605', 'CLAS331', 'LATN302', 'CLAS170', 'LATN472', 'LATN672', 'RELS170', 'CLAS274', 'CLAS340', 'HIST339J', 'LATN415', 'LATN605', 'CLAS274', 'LATN472', 'LATN672']",4.1765,Katherine Wasdin,wasdin,24,17,0.29072631807888255
"['MATH141H', 'MATH141', 'MATH246', 'MATH241', 'MATH341']",3.1818,Yijing Wu,wu_yijing,5,11,0.11158535697243431
"['PLCY699W', 'PLCY783', 'PLCY692', 'PLCY790', 'PLCY201', 'PLCY699X', 'PLCY201', 'PLCY783', 'PLCY201', 'PLCY201', 'PLCY783', 'PLCY401', 'PLCY201', 'PLCY783', 'PLCY690']",4.0,Margaret Brindle,brindle,15,25,0.35734593391418457
"['PLSC433', 'PLSC100', 'PLSC452', 'PLSC399', 'AGST333', 'PLSC110', 'PLSC111', 'AGST333', 'PLSC433', 'PLSC619', 'PLSC110', 'PLSC111', 'PLSC452', 'PLSC619', 'PLSC110', 'AGST333', 'PLSC433', 'PLSC110', 'PLSC111', 'PLSC452', 'AGST333', 'PLSC433', 'AGST499']",2.8462,Diana Cochran,cochran_diana,23,13,-0.37207525968551636
"['HLTH672', 'PSYC100', 'PSYC420', 'PSYC200', 'PSYC450', 'PSYC100', 'PSYC100', 'PSYC450', 'PSYC100', 'PSYC200', 'PSYC420', 'PSYC100', 'PSYC100', 'PSYC100', 'PSYC450', 'PSYC100', 'PSYC200', 'PSYC450', 'PSYC100', 'PSYC450']",4.2712,Benjamin Jones,jones_benjamin,20,59,0.4828474269074909
"['TLPL101', 'SPHL601', 'SPHL602', 'SPHL603', 'CMSC389N', 'CMSC125', 'CMSC320', 'CMSC125', 'CMSC131', 'CMSC320', 'CMSC395', 'CMSC125', 'CMSC131', 'CMSC132', 'CMSC395', 'CMSC125', 'CMSC125', 'CMSC131', 'CMSC398N', 'CMSC125', 'CMSC132', 'CMSC125', 'CMSC131', 'CMSC398N']",4.4217,Elias Gonzalez,gonzalez_elias,24,83,0.5233152451285397
"['TLPL101', 'SPHL601', 'SPHL602', 'SPHL603', 'CMSC122', 'CMSC122', 'CMSC122', 'TLPL101', 'CMSC122', 'CMSC122', 'CMSC115', 'WGSS115', 'CMSC122']",4.8824,Jennifer Manly,manly,13,17,0.8691670579068801
"['BSCI441', 'BSCI330', 'BSCI330H', 'BSCI339B', 'BSCI433', 'BSCI330', 'BSCI441', 'BSCI330', 'BSCI330H', 'BSCI441', 'BSCI451', 'BSCI330', 'BSCI451', 'BSCI433', 'BSCI330', 'BSCI330', 'BSCI339Q', 'BSCI433']",4.3636,Carmen Cantemir-Stone,cantemir-stone,18,22,0.5284976146437905
"['COMM107', 'COMM230', 'COMM401', 'COMM306', 'COMM301', 'COMM449B']",4.7692,Jeremy Grossman,grossman_jeremy,6,13,0.8342209550050589
"['ENES467', 'ENME467', 'ENME482', 'ENME462', 'ENAE202', 'ENME202', 'ENME332', 'ENME201', 'ENME332', 'ENME201', 'ENME472', 'ENME201', 'ENME332', 'ENME462', 'ENME201', 'ENME462', 'ENME462', 'ENME462', 'ENME201', 'ENME462', 'ENME201', 'ENME332', 'ENME201', 'ENME462']",3.2727,Sami Ainane,ainane,24,11,-0.26904676177284936
"['ENGL352', 'ENGL498', 'ENGL689', 'ENGL479J', 'ENGL628E', 'ENGL498', 'ENGL126', 'ENGL479D', 'ENGL469L', 'ENGL789', 'ENGL352', 'ENGL498', 'ENGL689', 'ENGL352', 'ENGL479J', 'ENGL126']",3.4375,Rion Scott,scott_rion,16,16,-0.13915008679032326
"['ENGL391', 'ENGL394', 'ENGL398C', 'ENGL101', 'ENGL101H', 'ENGL271', 'ARHU158C', 'ENGL273', 'ENGL271']",3.1111,Tom Hatcher,hatcher,9,27,-0.17907776214458324
"['ENST333', 'ENST334', 'ENST233', 'ENST499Y', 'ENST233', 'ENST333', 'ENST233', 'ENST499Y', 'ENST233', 'ENST333', 'ENST499K', 'ENST233', 'ENST436', 'ENST499Y', 'ENST333', 'ENST499K', 'ENST101', 'ENST233']",4.2727,Jennifer Gunnulfsen,gunnulfsen,18,11,0.30362646688114514
"['INAG110', 'INAG110', 'INAG110', 'INAG110', 'INAG110', 'INAG110', 'INAG110']",5.0,George Kurtzweil,kurtzweil,7,39,0.8895197709401449
"['JOUR130', 'JOUR130', 'JOUR130', 'JOUR130', 'JOUR130', 'JOUR130', 'JOUR130', 'JOUR130', 'JOUR130', 'JOUR130']",4.8125,Amber Moore,moore_amber,10,16,0.7289327271282673
"['MATH120', 'MATH241H', 'MATH452', 'MATH136', 'MATH452']",1.1,Agnieszka Zelerowicz,zelerowicz,5,10,-0.9998572111129761
"['PHIL808K', 'PHIL170', 'PHIL418I', 'PHIL660', 'PHIL418B', 'PHIL408K', 'PHIL808L', 'PHIL170', 'PHIL660', 'PHIL308B', 'PHIL408X', 'PHIL170', 'PHIL660', 'PHIL418B', 'PHIL170', 'PHIL660']",3.4118,Paolo Santorio,santorio,16,17,-0.09105893092996933
"['BMGT343', 'BMGT848F', 'BMGT840', 'BMGT343', 'BMGT343', 'BMGT840', 'BMGT848F', 'BMGT343', 'BMGT840', 'BMGT343', 'BMGT840']",4.6364,Yueyang Han,han_yueyang,11,11,0.8176400878212668
"['ENME361', 'ENME489U', 'ENME809C', 'ENME361', 'ENME489U', 'ENME645', 'ENME361', 'ENME489U', 'ENME645', 'ENME361', 'ENME489U', 'ENME645']",2.1,Eleonora Tubaldi,tubaldi,12,10,-0.2347226083278656
"['MIEH331', 'MIEH309', 'MIEH691', 'MIEH309', 'MIEH300', 'MIEH309', 'MIEH691', 'MIEH300', 'MIEH309', 'SPHL399', 'MIEH300', 'MIEH309', 'MIEH691', 'MIEH778', 'MIEH300', 'MIEH309', 'MIEH778', 'MIEH309', 'MIEH691', 'MIEH778', 'MIEH692']",2.4545,Rianna Murray,murray_rianna,21,11,-0.633104454387318
"['AASP298L', 'ENGL101S', 'ENGL101', 'ENGL234', 'ENGL344', 'ENGL132', 'ENGL101A', 'ENGL101H', 'CMLT398C', 'ENGL329A']",4.4737,Mike Kolakoski,kolakoski_mike,10,19,0.4847838690406398
"['ENES100', 'ENES100A', 'EDSP652', 'GEMS296', 'GEMS297', 'ENES100', 'ENES100A', 'ENES100', 'ENES100A', 'GEMS396', 'GERM103', 'GEMS397', 'ENES100', 'ENES100A', 'ENME272', 'GEMS496', 'ENES100', 'ENME272', 'ENES100', 'ENES100A', 'ENME272', 'GEMS497', 'ENME272', 'ENES100']",4.3333,David Kriesberg,kriesberg_david,24,15,0.614902138710022
"['PSYC221', 'PSYC738P', 'PSYC232', 'PSYC798P', 'PSYC232', 'PSYC798P', 'PSYC221', 'PSYC899', 'PSYC232', 'PSYC798P', 'PSYC221', 'PSYC232', 'PSYC798P']",4.6667,Linda Zou,zou_linda,13,12,0.522186761101087
"['STAT400', 'STAT410', 'SURV410', 'SPHL610', 'STAT426', 'MATH135', 'STAT401', 'MATH135', 'STAT401', 'STAT410', 'SURV410']",2.8889,Scott Preston,preston,11,18,-0.14397120806905958
"['ARCH271', 'RDEV250', 'ARCH271', 'RDEV250', 'ARCH271', 'RDEV250', 'ARCH271', 'RDEV250', 'RDEV250', 'RDEV250', 'ARCH271', 'RDEV250', 'ARCH271', 'RDEV250', 'ARCH271', 'RDEV250']",4.0833,Wayne Curtis,curtis_wayne,16,12,0.18845416605472565
"['INST208M', 'INST326', 'INST228', 'INST126', 'INST326', 'INST228', 'INST228', 'INST326', 'INST326', 'INST326', 'INST228', 'INST326']",2.3636,Gabriel Cruz,cruz_gabriel,12,11,-0.44346390529112384
"['BSCI160', 'BSCI477', 'BIOL708D', 'BSCI160', 'BIOL708D', 'BSCI477', 'BSCI160', 'BIOL708D', 'BSCI477', 'BSCI160']",4.8571,Emily Bruns,bruns_emily,10,14,0.8448428639343807
"['ASTR340', 'ASTR670', 'ASTR670', 'ASTR100', 'ASTR399', 'ASTR670', 'ASTR620', 'ASTR100', 'ASTR620']",3.2857,Benedikt Diemer,diemer,9,28,-0.01712853355067117
"['CMSC828J', 'CMSC470', 'CMSC828J', 'CMSC470', 'CMSC828J', 'CMSC828J']",2.5,Rachel Rudinger,rudinger,6,14,-0.43342008335249765
"['INST314', 'INST414', 'INST462', 'INST447', 'INST155', 'INST155', 'INST314', 'INST314', 'INST414', 'INST155', 'INST314', 'INST155', 'INST414', 'INST155', 'INST155']",3.1429,Babak Fotouhi,fotouhi,15,14,-0.4192563721111843
"['CMSC430', 'CMSC216', 'CMSC320', 'CMSC388V', 'HDCC106', 'CMSC330', 'HDCC208M', 'CMSC430', 'CMSC433', 'HDCC106', 'CMSC430', 'HDCC208M', 'HDCC208V', 'CMSC141', 'CMSC142']",4.619,Jose Calderon,calderon_jose,15,63,0.5051595322669499
"['BMGT350', 'BMGT382', 'BMGT450', 'BMGT352', 'BMGT350', 'BMGT350', 'BMGT352', 'BMGT355', 'BMGT382', 'BMGT350', 'BMGT355', 'BMGT450', 'BMGT355', 'BMGT355', 'BMGT456', 'BMGT350', 'BMGT355', 'BMGT382', 'BMGT350', 'BMGT355', 'BMGT450', 'BMGT350', 'BMGT355', 'BMGT382', 'BMGT456']",4.7,Idil Yaveroglu,yaveroglu,25,10,0.7938353955745697
"['MATH141', 'MATH401', 'MATH135', 'MATH406', 'MATH464', 'MATH402', 'MATH401', 'AMSC460', 'CMSC460', 'MATH135', 'MATH141H', 'MATH401', 'MATH136', 'MATH402', 'MATH464', 'MATH401', 'AMSC460', 'CMSC460', 'DATA250', 'MATH135', 'MATH452', 'DATA250', 'MATH136', 'MATH402', 'CMSC456', 'DATA250', 'MATH135', 'MATH456']",3.1429,Todd Rowland,rowland_todd,28,84,-0.2614259521166484
"['BSCI170', 'BSCI207', 'BSCI370', 'BSCI207', 'BSCI150', 'BSCI207', 'BSCI170', 'BSCI370', 'BSCI207', 'BSCI207', 'BSCI151', 'BSCI170', 'BSCI370', 'BSCI170', 'BSCI207', 'CPSF100', 'CPSF200']",4.6857,Nicholas Fletcher,fletcher_nicholas,17,70,0.6492775704179491
"['AREC365', 'AREC869', 'AREC365', 'AREC869D', 'AREC386', 'AREC399', 'AREC699', 'AREC799', 'AREC898', 'AREC899', 'AREC386', 'AREC399', 'AREC699', 'AREC799', 'AREC898', 'AREC899', 'AREC365', 'AREC869D']",3.6,Ramakrishna Sharan Mamidipudi,mamidipudi,18,10,0.164531809091568
"['BIOE120', 'BIOE121', 'BIOE372', 'BIOE488A', 'BIOE120', 'BIOE121', 'BIOE120', 'BIOE121', 'BIOE372', 'BIOE488A', 'BIOE120', 'BIOE121', 'BIOE488A', 'BIOE120', 'BIOE121', 'BIOE372', 'BIOE120', 'BIOE488A', 'BIOE120', 'BIOE121']",3.8182,Brian Blair,blair_brian,20,22,0.10832117362455888
"['BSCI238D', 'BSCI238D', 'BSCI238D']",4.9048,Kevin Tu,tu_kevin,3,21,0.7383565448579335
"['BSCI353', 'BSCI431', 'NEUR306', 'BSCI329', 'BSCI356', 'NEUR479', 'BSCI329', 'BSCI353', 'NEUR306', 'BSCI329', 'BSCI353', 'NEUR306', 'BIOL708E', 'BSCI329', 'BSCI353', 'BSCI452', 'NACS728N', 'NEUR306', 'BSCI353', 'NEUR306', 'BSCI353', 'BSCI356', 'NEUR306', 'BSCI339P', 'BSCI353', 'NEUR306', 'BSCI329', 'BSCI353', 'BSCI431', 'NEUR306', 'BIOL708E', 'BSCI329', 'BSCI353', 'BSCI452', 'NACS728N', 'NEUR306', 'BSCI329', 'BSCI353', 'BSCI431', 'NEUR306', 'BSCI170']",3.8571,Chan Lin,lin_chan,41,21,0.23002429803212485
